work_key,doi,venue,axis,lens,device_class,architecture,field,value,unit,source_quotation,text_basis
10.1002/solr.202500840,10.1002/solr.202500840,Solar RRL,defects,experimental,single_junction,p-i-n,pce_champion,21.3,%,This resulted in a power conversion efficiency of 21.3% with a high open‐circuit voltage of 1.14 V.,abstract
10.1002/solr.202500840,10.1002/solr.202500840,Solar RRL,defects,experimental,single_junction,p-i-n,t80_h,700,h,TPA‐Py modification extended the T80 lifetime to ≈700 h compared to only 200 h for the reference under harsh heating stress in ambient conditions.,abstract
10.1002/smll.202512729,10.1002/smll.202512729,Small,interfaces,experimental,single_junction,n-i-p,pce_champion,24.79,%,the PCE of the ingeniously designed PSCs upgraded from 22.91% to 24.79%,abstract
10.1002/adma.202522942,10.1002/adma.202522942,Advanced Materials,architecture,experimental,all_perovskite_tandem,tandem_2T,pce_champion,29.03,%,"This strategy halts the redox-driven degradation, yielding a power conversion efficiency of 29.03% and more than 30-fold enhancement in reverse-bias endurance.",abstract
10.1002/adma.72622,10.1002/adma.72622,Advanced Materials,stability,experimental,single_junction,p-i-n,pce_champion,26.9,%,"Ultimately, PSCs based on Poly‐4PADCB achieve a power conversion efficiency (PCE) of 26.90% (certified 26.50%) and a large‐area (1 cm 2 ) PCE of 25.54%",abstract
10.1002/adma.72622,10.1002/adma.72622,Advanced Materials,stability,experimental,single_junction,p-i-n,pce_certified,26.5,%,PSCs based on Poly‐4PADCB achieve a power conversion efficiency (PCE) of 26.90% (certified 26.50%),abstract
10.1002/adma.72622,10.1002/adma.72622,Advanced Materials,stability,experimental,single_junction,p-i-n,active_area_cm2,1,cm2,and a large‐area (1 cm 2 ) PCE of 25.54% (certified 25.19%),abstract
10.1007/s40820-026-02112-z,10.1007/s40820-026-02112-z,Nano-Micro Letters,interfaces,theory,single_junction,unknown,pce_stabilised,21.56,%,"the optimized p-MPSCs exhibit an average open-circuit voltage enhancement of over 50 mV, a steady-state power conversion efficiency of 21.56% and operational stability exceeding 1500",abstract
10.1002/smll.202512151,10.1002/smll.202512151,Small,defects,experimental,single_junction,unknown,pce_champion,20.41,%,yielding a PCE of 20.41% with an FF of 83.2% under AM 1.5G,abstract
10.1002/adfm.202529457,10.1002/adfm.202529457,Advanced Functional Materials,defects,experimental,single_junction,unknown,pce_champion,25.5,%,"Consequently, VPD‐modified PSCs achieve a power conversion efficiency of 25.50% and retain 95% of their initial performance after 500 h of continuous operation.",abstract
10.1002/aenm.70755,10.1002/aenm.70755,Advanced Energy Materials,defects,experimental,all_perovskite_tandem,tandem_2T,pce_champion,28.34,%,"Notably, the fabricated 2‐terminal AP‐TSC device attains a PCE of 28.34%, highlighting its considerable potential for AP‐TSC applications.",abstract
10.1002/aenm.70755,10.1002/aenm.70755,Advanced Energy Materials,defects,experimental,all_perovskite_tandem,tandem_2T,pce_certified,20.02,%,single‐junction gas‐quenched MA‐free WBG (∼1.76 eV) PSCs achieve a power conversion efficiency (PCE) of 20.80% (with a certified value of 20.02%),abstract
10.1007/s40820-025-02058-8,10.1007/s40820-025-02058-8,Nano-Micro Letters,composition,experimental,single_junction,p-i-n,pce_champion,26.22,%,"The fabricated inverted PSCs with 1.55 eV bandgap achieved a maximum PCE of 26.22% for small area and 24.6% for 1cm 2 devices, as well",abstract
10.1007/s40820-025-02058-8,10.1007/s40820-025-02058-8,Nano-Micro Letters,composition,experimental,single_junction,p-i-n,active_area_cm2,6.8,cm2,as well as 21.1% for mini-modules (6.8 cm 2 ),abstract
10.1007/s40820-025-02058-8,10.1007/s40820-025-02058-8,Nano-Micro Letters,composition,experimental,single_junction,p-i-n,t80_h,1050,h,the PSCs with in situ formed 2D/3D perovskite heterojunctions retained 90% and 80% of their initial PCE after 1200 h photothermal stability and 1050 h,abstract
10.1002/anie.202523799,10.1002/anie.202523799,Angewandte Chemie International Edition,interfaces,experimental,single_junction,n-i-p,pce_champion,25.79,%,on dopant‐free WD03 with surface modification attains a remarkable efficiency of 23.66% and the PSC based on doped WD03 reaches an exceptional efficiency of 25.79%.,abstract
10.1002/adfm.74503,10.1002/adfm.74503,Advanced Functional Materials,interfaces,experimental,single_junction,p-i-n,pce_champion,23.3,%,elevating the power conversion efficiency from 21.90% to 23.30%,abstract
10.1002/adfm.202532066,10.1002/adfm.202532066,Advanced Functional Materials,defects,experimental,single_junction,p-i-n,pce_champion,21.13,%,boost the device power conversion efficiency (PCE) to 21.13%,abstract
10.1002/adma.202522508,10.1002/adma.202522508,Advanced Materials,scale_up,scale_up,single_junction,unknown,pce_champion,26.5,%,a champion PSC with a power conversion efficiency (PCE) of 26.50% (certified 26.22%),abstract
10.1002/adma.202522508,10.1002/adma.202522508,Advanced Materials,scale_up,scale_up,single_junction,unknown,pce_certified,26.22,%,a champion PSC with a power conversion efficiency (PCE) of 26.50% (certified 26.22%),abstract
10.1002/adma.202522508,10.1002/adma.202522508,Advanced Materials,scale_up,scale_up,single_junction,unknown,active_area_cm2,0.06,cm2,was obtained at a laboratory scale (0.06 cm 2 ),abstract
10.1002/adma.202520776,10.1002/adma.202520776,Advanced Materials,scale_up,scale_up,single_junction,unknown,pce_champion,24.3,%,PSCs achieved PCEs of 24.30% (1 cm 2 ),abstract
10.1002/adma.202520776,10.1002/adma.202520776,Advanced Materials,scale_up,scale_up,single_junction,unknown,active_area_cm2,1,cm2,PSCs achieved PCEs of 24.30% (1 cm 2 ),abstract
10.1002/adma.202519339,10.1002/adma.202519339,Advanced Materials,stability,experimental,single_junction,p-i-n,pce_champion,28.01,%,This synergistic strategy endows p-i-n devices that achieve a record efficiency of 28.01% at 228 K (certified 25.94% at 298 K),abstract
10.1002/adma.202519339,10.1002/adma.202519339,Advanced Materials,stability,experimental,single_junction,p-i-n,pce_certified,25.94,%,This synergistic strategy endows p-i-n devices that achieve a record efficiency of 28.01% at 228 K (certified 25.94% at 298 K),abstract
10.1002/adma.202519339,10.1002/adma.202519339,Advanced Materials,stability,experimental,single_junction,p-i-n,stability_protocol,ISOS,label,,abstract
10.1002/smll.202511627,10.1002/smll.202511627,Small,interfaces,experimental,single_junction,unknown,pce_champion,22.21,%,the champion Sn–Pb PSC achieved a power‑conversion efficiency (PCE) of 22.21%,abstract
10.1002/aenm.202503291,10.1002/aenm.202503291,Advanced Energy Materials,interfaces,experimental,single_junction,n-i-p,pce_champion,23.45,%,we report champion power conversion efficiencies of 23.45% (mean ≈22.2%) on rigid glass substrates,abstract
10.1038/s41467-026-69198-2,10.1038/s41467-026-69198-2,Nature Communications,architecture,experimental,single_junction,n-i-p,pce_champion,26.18,%,a power conversion efficiency of 26.18% (certified 26.23%) is achieved in normal-structure devices,abstract
10.1038/s41467-026-69198-2,10.1038/s41467-026-69198-2,Nature Communications,architecture,experimental,single_junction,n-i-p,pce_certified,26.23,%,a power conversion efficiency of 26.18% (certified 26.23%) is achieved in normal-structure devices,abstract
10.1038/s41563-026-02494-w,10.1038/s41563-026-02494-w,Nature Materials,architecture,experimental,single_junction,unknown,pce_champion,19.3,%,deliver a certified all-vacuum-deposited solar cell with 18.35% efficiency (19.3% in the laboratory) for 0.25-cm 2 devices,abstract
10.1038/s41563-026-02494-w,10.1038/s41563-026-02494-w,Nature Materials,architecture,experimental,single_junction,unknown,pce_certified,18.35,%,deliver a certified all-vacuum-deposited solar cell with 18.35% efficiency (19.3% in the laboratory) for 0.25-cm 2 devices,abstract
10.1038/s41563-026-02494-w,10.1038/s41563-026-02494-w,Nature Materials,architecture,experimental,single_junction,unknown,active_area_cm2,0.25,cm2,for 0.25-cm 2 devices (18.5% for 1-cm 2 cells),abstract
10.1038/s41563-026-02494-w,10.1038/s41563-026-02494-w,Nature Materials,architecture,experimental,single_junction,unknown,stability_protocol,ISOS-L-2,label,,abstract
10.1007/s40820-026-02098-8,10.1007/s40820-026-02098-8,Nano-Micro Letters,composition,experimental,single_junction,unknown,pce_champion,26.13,%,The ZL1-modified device achieves a power conversion efficiency of 26.13%,abstract
10.1002/adma.202521129,10.1002/adma.202521129,Advanced Materials,architecture,experimental,perovskite_silicon_tandem,tandem_2T,pce_champion,32.19,%,the resulting two-terminal monolithic perovskite/silicon tandem devices exhibited a power conversion efficiency of 32.19%,abstract
10.1002/adma.202521129,10.1002/adma.202521129,Advanced Materials,architecture,experimental,perovskite_silicon_tandem,tandem_2T,pce_certified,23.48,%,The resultant 1.68 eV single-junction devices delivered an independently certified power conversion efficiency of 23.48%,abstract
10.1038/s41467-026-69264-9,10.1038/s41467-026-69264-9,Nature Communications,scale_up,scale_up,module,module,pce_champion,22.03,%,Methylammonium-free wide-bandgap small-area (0.04 cm2) devices achieve efficiencies up to 22.03%,abstract
10.1038/s41467-026-69264-9,10.1038/s41467-026-69264-9,Nature Communications,scale_up,scale_up,module,module,active_area_cm2,10.13,cm2,while a 10.13 cm2 module delivers 20.32% efficiency with excellent operational stability,abstract
10.1186/s40580-026-00541-5,10.1186/s40580-026-00541-5,Nano Convergence,composition,experimental,single_junction,unknown,pce_champion,16.88,%,the power conversion efficiency of the devices improved dramatically—from 8.89% to 16.88%,abstract
10.1021/acsaem.5c04086,10.1021/acsaem.5c04086,ACS Applied Energy Materials,defects,experimental,single_junction,n-i-p,pce_champion,6.92,%,"the FMT ETL-based DPSC achieves a champion PCE of 6.92% ( V OC = 0.98 V, J SC = 16.19 mA cm –2, FF =",abstract
10.1021/acs.jpclett.5c04038,10.1021/acs.jpclett.5c04038,The Journal of Physical Chemistry Letters,defects,experimental,single_junction,unknown,pce_champion,25.72,%,"This strategy achieves a power conversion efficiency (PCE) of 25.72% and a fill factor (FF) of 86.27%, the highest reported values for conventional two-step method-based",abstract
10.1021/acsaem.5c03966,10.1021/acsaem.5c03966,ACS Applied Energy Materials,defects,experimental,single_junction,unknown,pce_champion,14.81,%,"The resulting champion device delivers a PCE of 14.81% (versus 12.46% for the control), with negligible hysteresis and exceptional operational stability.",abstract
10.1002/adfm.202524302,10.1002/adfm.202524302,Advanced Functional Materials,composition,experimental,single_junction,unknown,pce_champion,25.82,%,"The optimized device achieves a champion PCE of 25.82%, while large‐area device (1 cm 2 ) maintains a high PCE of 24.68%.",abstract
10.1002/adfm.202524302,10.1002/adfm.202524302,Advanced Functional Materials,composition,experimental,single_junction,unknown,active_area_cm2,1,cm2,while large‐area device (1 cm 2 ) maintains a high PCE of 24.68%,abstract
10.1002/pip.70076,10.1002/pip.70076,Progress in Photovoltaics Research and Applications,interfaces,theory,single_junction,n-i-p,pce_champion,25.77,%,"we achieved a record‐high power conversion efficiency (PCE) of 25.77%, with V oc = 1.154 V, J sc = 25.60 mA/cm 2 , and FF",abstract
10.1002/aenm.202504928,10.1002/aenm.202504928,Advanced Energy Materials,stability,experimental,module,module,pce_champion,22.3,%,Devices fabricated using Iodo‐based ink achieved an efficiency of up to 22.3%,abstract
10.1002/aenm.202504928,10.1002/aenm.202504928,Advanced Energy Materials,stability,experimental,module,module,active_area_cm2,31.5,cm2,"achieving efficiencies of 21% and 19.5% for 2.7 and 31.50 cm 2 modules, respectively",abstract
10.1016/j.egyr.2026.109131,10.1016/j.egyr.2026.109131,Energy Reports,composition,theory,single_junction,n-i-p,pce_champion,32.39,%,"This device with optimized parameters showed a PCE of 32.39 %, a short circuit current density (J SC ) of 35.31 mA/cm 2 , an",abstract
10.1021/acs.jpclett.5c03830,10.1021/acs.jpclett.5c03830,The Journal of Physical Chemistry Letters,interfaces,experimental,single_junction,unknown,pce_champion,24.9,%,the TB-CZ-modified PSCs achieve a power conversion efficiency (PCE) of 24.9% at an active area of 0.055 cm 2 and maintain a commendable PCE of,abstract
10.1021/acs.jpclett.5c03830,10.1021/acs.jpclett.5c03830,The Journal of Physical Chemistry Letters,interfaces,experimental,single_junction,unknown,active_area_cm2,0.055,cm2,the TB-CZ-modified PSCs achieve a power conversion efficiency (PCE) of 24.9% at an active area of 0.055 cm 2 and maintain a commendable PCE of,abstract
10.1002/smll.202514211,10.1002/smll.202514211,Small,interfaces,experimental,single_junction,p-i-n,pce_champion,25.02,%,"The Me4+LYS-F-based device demonstrates superior interfacial energy level alignment and reduced interface defects, ultimately achieving a power conversion efficiency of 25.02% and a high fill",abstract
10.1021/acs.jpclett.6c00022,10.1021/acs.jpclett.6c00022,The Journal of Physical Chemistry Letters,defects,experimental,single_junction,p-i-n,pce_champion,19.35,%,"The PA-modified devices achieved a champion power conversion efficiency (PCE) of 19.35%, representing a 23.01% enhancement over the control.",abstract
10.1038/s41467-026-69391-3,10.1038/s41467-026-69391-3,Nature Communications,stability,experimental,single_junction,unknown,pce_champion,26.62,%,"The champion devices achieve a power conversion efficiency of 26.62% (certified 26.07%) with an open-circuit voltage-fill factor product of 1.05 V, reaching 90.3% of the",abstract
10.1038/s41467-026-69391-3,10.1038/s41467-026-69391-3,Nature Communications,stability,experimental,single_junction,unknown,pce_certified,26.07,%,"The champion devices achieve a power conversion efficiency of 26.62% (certified 26.07%) with an open-circuit voltage-fill factor product of 1.05 V, reaching 90.3% of the",abstract
10.1021/acsenergylett.5c04203,10.1021/acsenergylett.5c04203,ACS Energy Letters,architecture,experimental,all_perovskite_tandem,tandem_2T,pce_certified,24.5,%,A certified power conversion efficiency of 24.5% (1 cm 2 aperture area) is achieved from the resulting monolithic perovskite–CIGS tandems.,abstract
10.1021/acsenergylett.5c04203,10.1021/acsenergylett.5c04203,ACS Energy Letters,architecture,experimental,all_perovskite_tandem,tandem_2T,active_area_cm2,1,cm2,A certified power conversion efficiency of 24.5% (1 cm 2 aperture area) is achieved from the resulting monolithic perovskite–CIGS tandems.,abstract
10.1021/acsenergylett.5c04010,10.1021/acsenergylett.5c04010,ACS Energy Letters,architecture,experimental,perovskite_silicon_tandem,tandem_2T,active_area_cm2,1,cm2,Proof-of-concept 1 cm 2 fully textured perovskite/silicon tandem cells are demonstrated with the rapid PLD scaffolds converted with an organohalide solution to perovskite absorbers and,abstract
