arm,month,work_key,field,value,architecture,grounded,cross_paper,sq_violation
ungated_baseline,2026-03,10.1002/anie.8890696,pce_certified,26.2,p-i-n,True,False,False
ungated_baseline,2026-03,10.1002/eem2.70329,pce_champion,20.8,unknown,True,False,False
ungated_baseline,2026-03,10.1002/eem2.70329,t80_h,800,unknown,True,False,False
ungated_baseline,2026-03,10.1002/ente.202502035,pce_champion,15.63,n-i-p,True,False,False
ungated_baseline,2026-03,10.1002/flm2.70045,pce_champion,27.5,tandem_2T,True,False,False
ungated_baseline,2026-03,10.1002/flm2.70045,pce_certified,23.0,tandem_2T,True,False,False
ungated_baseline,2026-03,10.1002/flm2.70045,active_area_cm2,0.049,tandem_2T,True,False,False
ungated_baseline,2026-03,10.1002/inf2.70132,pce_champion,22.44,tandem_2T,True,False,False
ungated_baseline,2026-03,10.1002/inf2.70140,pce_champion,26.34,p-i-n,True,False,False
ungated_baseline,2026-03,10.1002/inf2.70140,pce_certified,25.9,p-i-n,True,False,False
ungated_baseline,2026-03,10.1002/lpor.202501531,pce_champion,24.71,unknown,True,False,False
ungated_baseline,2026-03,10.1002/pip.70077,pce_champion,21.87,n-i-p,True,False,False
ungated_baseline,2026-03,10.1002/pip.70077,t80_h,1600,n-i-p,True,False,False
ungated_baseline,2026-03,10.1002/pip.70101,pce_champion,20.54,n-i-p,True,False,False
ungated_baseline,2026-03,10.1002/pip.70101,t80_h,1440,n-i-p,True,False,False
ungated_baseline,2026-03,10.1002/smll.202512864,pce_champion,19.5,unknown,True,False,False
ungated_baseline,2026-03,10.1002/smll.202513845,pce_champion,22.4,unknown,True,False,False
ungated_baseline,2026-03,10.1002/smll.202514249,pce_champion,25.38,n-i-p,True,False,False
ungated_baseline,2026-03,10.1002/smll.202514478,pce_champion,25.63,p-i-n,True,False,False
ungated_baseline,2026-03,10.1002/smll.202514519,pce_champion,2.11,n-i-p,True,False,False
ungated_baseline,2026-03,10.1002/smll.202600050,pce_champion,23.3,p-i-n,True,False,False
ungated_baseline,2026-03,10.1002/smll.202600050,active_area_cm2,0.09,p-i-n,True,False,False
ungated_baseline,2026-03,10.1002/solr.202600003,pce_champion,16.5,unknown,True,False,False
ungated_baseline,2026-03,10.1002/solr.202600005,pce_champion,24.96,unknown,True,False,False
ungated_baseline,2026-03,10.1002/solr.202600009,pce_champion,18.11,n-i-p,True,False,False
ungated_baseline,2026-03,10.1002/solr.70310,pce_champion,21.04,p-i-n,True,False,False
ungated_baseline,2026-03,10.1002/solr.70317,pce_champion,23.81,n-i-p,True,False,False
ungated_baseline,2026-03,10.1002/solr.70318,pce_champion,22.0,p-i-n,True,False,False
ungated_baseline,2026-03,10.1002/solr.70322,pce_champion,22.04,n-i-p,True,False,False
ungated_baseline,2026-03,10.1002/solr.70324,pce_champion,22.5,unknown,True,False,False
ungated_baseline,2026-03,10.1002/solr.70324,active_area_cm2,0.105,unknown,True,False,False
ungated_baseline,2026-03,10.1002/solr.70324,t80_h,1200,unknown,True,False,False
ungated_baseline,2026-03,10.1007/s40820-026-02145-4,pce_champion,26.13,p-i-n,True,False,False
ungated_baseline,2026-03,10.1007/s40820-026-02150-7,pce_champion,26.12,p-i-n,True,False,False
ungated_baseline,2026-03,10.1016/j.chempr.2026.102941,pce_champion,23.67,p-i-n,True,False,False
ungated_baseline,2026-03,10.1016/j.chempr.2026.102941,active_area_cm2,0.108,p-i-n,True,False,False
ungated_baseline,2026-03,10.1016/j.esci.2026.100563,pce_champion,32.17,tandem_2T,True,False,False
ungated_baseline,2026-03,10.1016/j.esci.2026.100563,pce_certified,31.93,tandem_2T,True,False,False
ungated_baseline,2026-03,10.1016/j.esci.2026.100563,active_area_cm2,1.0,tandem_2T,True,False,False
ungated_baseline,2026-03,10.1016/j.jcis.2026.140227,pce_champion,25.44,n-i-p,True,False,False
ungated_baseline,2026-03,10.1016/j.joule.2025.102310,pce_champion,26.13,n-i-p,True,False,False
ungated_baseline,2026-03,10.1016/j.mtsust.2026.101347,pce_champion,21.64,unknown,True,False,False
ungated_baseline,2026-03,10.1021/acs.jpclett.6c00054,pce_champion,24.05,n-i-p,True,False,False
ungated_baseline,2026-03,10.1021/acs.jpclett.6c00286,pce_champion,24.13,n-i-p,True,False,False
ungated_baseline,2026-03,10.1021/acs.jpclett.6c00402,pce_champion,11.81,unknown,True,False,False
ungated_baseline,2026-03,10.1021/acs.nanolett.5c06029,pce_champion,25.75,p-i-n,True,False,False
ungated_baseline,2026-03,10.1021/acs.nanolett.5c06029,t80_h,1400,p-i-n,True,False,False
ungated_baseline,2026-03,10.1021/acsaem.5c03696,pce_champion,19.16,p-i-n,True,False,False
ungated_baseline,2026-03,10.1021/acsaem.5c04004,pce_champion,17.13,n-i-p,True,False,False
ungated_baseline,2026-03,10.1021/acsaem.5c04098,pce_champion,17.07,n-i-p,True,False,False
ungated_baseline,2026-03,10.1021/acsaem.5c04098,t80_h,1360,n-i-p,True,False,False
ungated_baseline,2026-03,10.1021/acsaem.6c00059,active_area_cm2,4.0,p-i-n,True,False,False
ungated_baseline,2026-03,10.1021/acsaem.6c00375,pce_champion,20.69,p-i-n,True,False,False
ungated_baseline,2026-03,10.1021/acsaem.6c00375,active_area_cm2,0.148,p-i-n,True,False,False
ungated_baseline,2026-03,10.1021/acsaem.6c00562,pce_champion,26.41,p-i-n,True,False,False
ungated_baseline,2026-03,10.1021/acsami.5c20743,pce_champion,25.47,p-i-n,True,False,False
ungated_baseline,2026-03,10.1021/acsami.5c24915,pce_champion,25.04,n-i-p,True,False,False
ungated_baseline,2026-03,10.1021/acsami.6c00026,pce_champion,21.83,p-i-n,True,False,False
ungated_baseline,2026-03,10.1021/acsami.6c00026,t80_h,560,p-i-n,True,False,False
ungated_baseline,2026-03,10.1021/acsami.6c00054,pce_champion,26.09,p-i-n,True,False,False
ungated_baseline,2026-03,10.1021/acsami.6c00384,pce_champion,20.7,p-i-n,True,False,False
ungated_baseline,2026-03,10.1021/acsami.6c00384,active_area_cm2,0.0148,p-i-n,False,False,False
ungated_baseline,2026-03,10.1021/acsenergylett.5c03999,pce_champion,26.06,unknown,True,False,False
ungated_baseline,2026-03,10.1021/acsenergylett.5c04082,pce_champion,31.7,tandem_2T,True,False,False
ungated_baseline,2026-03,10.1021/acsenergylett.5c04174,pce_champion,16.36,unknown,True,False,False
ungated_baseline,2026-03,10.1021/acsenergylett.5c04210,pce_champion,10.6,n-i-p,True,False,False
ungated_baseline,2026-03,10.1021/acsenergylett.5c04243,pce_champion,28.43,tandem_2T,True,False,False
ungated_baseline,2026-03,10.1021/acsenergylett.5c04243,t80_h,1000,tandem_2T,True,False,False
ungated_baseline,2026-03,10.1021/acsenergylett.6c00156,pce_champion,29.0,tandem_2T,True,False,False
ungated_baseline,2026-03,10.1021/acsenergylett.6c00328,pce_champion,28.5,tandem_2T,True,False,False
ungated_baseline,2026-03,10.1021/acsenergylett.6c00385,pce_champion,15.69,n-i-p,True,False,False
ungated_baseline,2026-03,10.1021/acsnano.5c18895,pce_champion,26.3,p-i-n,True,False,False
ungated_baseline,2026-03,10.1021/jacs.6c02548,pce_champion,26.56,unknown,True,False,False
ungated_baseline,2026-03,10.1021/jacs.6c02548,pce_certified,26.37,unknown,True,False,False
ungated_baseline,2026-03,10.1038/s41467-026-69687-4,pce_champion,22.6,unknown,True,False,False
ungated_baseline,2026-03,10.1038/s41467-026-69687-4,pce_certified,22.02,unknown,True,False,False
ungated_baseline,2026-03,10.1038/s41467-026-70002-4,pce_champion,19.45,module,True,False,False
ungated_baseline,2026-03,10.1038/s41467-026-70002-4,active_area_cm2,2000,module,False,True,False
ungated_baseline,2026-03,10.1038/s41467-026-70022-0,pce_champion,26.55,p-i-n,True,False,False
ungated_baseline,2026-03,10.1038/s41467-026-70293-7,pce_champion,26.0,unknown,True,False,False
ungated_baseline,2026-03,10.1038/s41467-026-70697-5,pce_champion,26.5,p-i-n,True,False,False
ungated_baseline,2026-03,10.1038/s41467-026-70848-8,pce_champion,28.16,tandem_2T,True,False,False
ungated_baseline,2026-03,10.1038/s41467-026-70848-8,pce_certified,27.7,tandem_2T,True,False,False
ungated_baseline,2026-03,10.1038/s41467-026-70848-8,active_area_cm2,64.64,tandem_2T,True,False,False
ungated_baseline,2026-03,10.1038/s41560-026-02027-4,pce_champion,26.25,unknown,True,False,False
ungated_baseline,2026-03,10.1038/s41560-026-02027-4,pce_certified,25.61,unknown,True,False,False
ungated_baseline,2026-03,10.1038/s41560-026-02027-4,t80_h,20000,unknown,False,False,False
ungated_baseline,2026-03,10.1063/5.0297564,pce_champion,23.43,unknown,True,False,False
ungated_baseline,2026-03,10.48550/arxiv.2603.21657,pce_champion,23.67,p-i-n,True,False,False
ungated_baseline,2026-04,10.1002/adfm.202527584,pce_champion,25.7,p-i-n,True,False,False
ungated_baseline,2026-04,10.1002/adfm.202527584,t80_h,2000,p-i-n,True,False,False
ungated_baseline,2026-04,10.1002/adfm.202529123,pce_champion,25.56,unknown,True,False,False
ungated_baseline,2026-04,10.1002/adfm.202529123,active_area_cm2,0.09,unknown,True,False,False
ungated_baseline,2026-04,10.1002/adfm.202530317,pce_champion,26.44,p-i-n,True,False,False
ungated_baseline,2026-04,10.1002/adfm.75295,pce_champion,26.47,p-i-n,True,False,False
ungated_baseline,2026-04,10.1002/adfm.75311,pce_champion,31.8,tandem_2T,True,False,False
ungated_baseline,2026-04,10.1002/adfm.75347,pce_champion,26.13,n-i-p,True,False,False
ungated_baseline,2026-04,10.1002/adfm.75347,active_area_cm2,0.048,n-i-p,True,False,False
ungated_baseline,2026-04,10.1002/adfm.75370,pce_champion,26.25,n-i-p,True,False,False
ungated_baseline,2026-04,10.1002/adfm.75386,pce_champion,25.4,unknown,True,False,False
ungated_baseline,2026-04,10.1002/adfm.75395,pce_champion,28.24,tandem_2T,True,False,False
ungated_baseline,2026-04,10.1002/adfm.75412,pce_champion,26.02,n-i-p,True,False,False
ungated_baseline,2026-04,10.1002/adfm.75435,pce_champion,26.32,p-i-n,True,False,False
ungated_baseline,2026-04,10.1002/adfm.75548,pce_champion,21.5,unknown,True,False,False
ungated_baseline,2026-04,10.1002/adma.202520251,pce_champion,26.61,p-i-n,True,False,False
ungated_baseline,2026-04,10.1002/adma.202520577,pce_champion,26.2,n-i-p,True,False,False
ungated_baseline,2026-04,10.1002/adma.202522668,pce_champion,29.3,tandem_2T,True,False,False
ungated_baseline,2026-04,10.1002/adma.202523276,pce_champion,18.68,p-i-n,True,False,False
ungated_baseline,2026-04,10.1002/adma.202523276,t80_h,1600,p-i-n,True,False,False
ungated_baseline,2026-04,10.1002/adma.72986,pce_champion,26.75,tandem_2T,True,False,False
ungated_baseline,2026-04,10.1002/adma.72986,active_area_cm2,0.09,tandem_2T,True,False,False
ungated_baseline,2026-04,10.1002/adma.73011,pce_champion,28.76,tandem_2T,True,False,False
ungated_baseline,2026-04,10.1002/adma.73011,pce_certified,27.99,tandem_2T,True,False,False
ungated_baseline,2026-04,10.1002/adma.73011,t80_h,1000,tandem_2T,True,False,False
ungated_baseline,2026-04,10.1002/adma.73036,pce_champion,26.17,p-i-n,True,False,False
ungated_baseline,2026-04,10.1002/adma.73036,active_area_cm2,0.04,p-i-n,False,False,False
ungated_baseline,2026-04,10.1002/adma.73036,t80_h,1056,p-i-n,True,False,False
ungated_baseline,2026-04,10.1002/adma.73038,pce_champion,29.36,tandem_2T,True,False,False
ungated_baseline,2026-04,10.1002/adma.73038,pce_certified,28.57,tandem_2T,True,False,False
ungated_baseline,2026-04,10.1002/adma.73056,pce_champion,25.63,unknown,True,False,False
ungated_baseline,2026-04,10.1002/adma.73056,t80_h,3500,unknown,True,False,False
ungated_baseline,2026-04,10.1002/adma.73106,pce_champion,34.02,tandem_2T,True,False,False
ungated_baseline,2026-04,10.1002/adma.73106,pce_certified,32.81,tandem_2T,True,False,False
ungated_baseline,2026-04,10.1002/adma.73106,t80_h,1000,tandem_2T,True,False,False
ungated_baseline,2026-04,10.1002/adma.73161,pce_champion,26.33,n-i-p,True,False,False
ungated_baseline,2026-04,10.1002/adma.73161,pce_certified,26.29,n-i-p,True,False,False
ungated_baseline,2026-04,10.1002/adma.73161,t80_h,1000,n-i-p,True,False,False
ungated_baseline,2026-04,10.1002/adma.73221,pce_champion,22.06,unknown,True,False,False
ungated_baseline,2026-04,10.1002/adma.73221,active_area_cm2,1.0,unknown,True,False,False
ungated_baseline,2026-04,10.1002/adma.73221,t80_h,2000,unknown,True,False,False
ungated_baseline,2026-04,10.1002/advs.202523042,pce_champion,22.2,unknown,True,False,False
ungated_baseline,2026-04,10.1002/advs.202524360,pce_champion,25.13,n-i-p,True,False,False
ungated_baseline,2026-04,10.1002/advs.202524360,t80_h,2000,n-i-p,True,False,False
ungated_baseline,2026-04,10.1002/aenm.202505717,pce_champion,19.81,n-i-p,True,False,False
ungated_baseline,2026-04,10.1002/aenm.202505717,t80_h,1000,n-i-p,True,False,False
ungated_baseline,2026-04,10.1002/aenm.70901,pce_champion,18.0,unknown,True,False,False
ungated_baseline,2026-04,10.1002/aenm.70902,pce_champion,31.66,tandem_2T,True,False,False
ungated_baseline,2026-04,10.1002/aenm.70910,pce_champion,28.67,tandem_2T,True,False,False
ungated_baseline,2026-04,10.1002/aenm.70922,pce_champion,28.81,tandem_2T,True,False,False
ungated_baseline,2026-04,10.1002/aenm.70925,pce_champion,26.87,p-i-n,True,False,False
ungated_baseline,2026-04,10.1002/aenm.70925,pce_certified,26.33,p-i-n,True,False,False
ungated_baseline,2026-04,10.1002/aenm.70925,active_area_cm2,0.058,p-i-n,True,False,False
ungated_baseline,2026-04,10.1002/aenm.70939,pce_champion,23.39,unknown,True,False,False
ungated_baseline,2026-04,10.1002/aenm.70945,pce_champion,26.06,tandem_2T,True,False,False
ungated_baseline,2026-04,10.1002/aenm.70966,pce_champion,26.78,p-i-n,True,False,False
ungated_baseline,2026-04,10.1002/aenm.70966,pce_certified,26.44,p-i-n,True,False,False
ungated_baseline,2026-04,10.1002/aenm.70966,active_area_cm2,0.08,p-i-n,True,False,False
ungated_baseline,2026-04,10.1002/aenm.70991,pce_champion,26.1,n-i-p,True,False,False
ungated_baseline,2026-04,10.1002/aenm.71005,pce_champion,26.62,p-i-n,True,False,False
ungated_baseline,2026-04,10.1002/anie.202525625,pce_champion,25.54,p-i-n,True,False,False
ungated_baseline,2026-04,10.1002/anie.202525625,pce_certified,25.36,p-i-n,True,False,False
ungated_baseline,2026-04,10.1002/anie.202525646,pce_champion,26.19,p-i-n,True,False,False
ungated_baseline,2026-04,10.1002/anie.3596437,pce_champion,27.05,p-i-n,True,False,False
ungated_baseline,2026-04,10.1002/anie.3596437,active_area_cm2,0.09,p-i-n,True,False,False
ungated_baseline,2026-04,10.1002/anie.5905435,pce_champion,26.63,tandem_2T,True,False,False
ungated_baseline,2026-04,10.1002/anie.5905435,pce_certified,26.09,tandem_2T,True,False,False
ungated_baseline,2026-04,10.1002/anie.7579788,pce_champion,26.12,p-i-n,True,False,False
ungated_baseline,2026-04,10.1002/anie.9286497,pce_champion,26.87,p-i-n,True,False,False
ungated_baseline,2026-04,10.1002/anie.9286497,active_area_cm2,0.045,p-i-n,True,False,False
ungated_baseline,2026-04,10.1002/anie.9286497,t80_h,500,p-i-n,True,False,False
ungated_baseline,2026-04,10.1002/anie.9551164,pce_champion,26.53,n-i-p,True,False,False
ungated_baseline,2026-04,10.1002/anie.9551164,pce_certified,26.37,n-i-p,True,False,False
ungated_baseline,2026-04,10.1002/anie.9708831,pce_champion,26.76,tandem_2T,True,False,False
ungated_baseline,2026-04,10.1002/cey2.70236,pce_champion,25.4,unknown,True,False,False
ungated_baseline,2026-04,10.1002/ente.202502317,pce_champion,27.61,n-i-p,True,False,False
ungated_baseline,2026-04,10.1002/ente.202502597,pce_champion,15.5,p-i-n,True,False,False
ungated_baseline,2026-04,10.1002/ente.70483,pce_champion,13.41,p-i-n,True,False,False
ungated_baseline,2026-04,10.1002/smll.202512808,pce_champion,20.28,n-i-p,True,False,False
ungated_baseline,2026-04,10.1002/smll.73319,pce_champion,25.32,n-i-p,True,False,False
ungated_baseline,2026-04,10.1002/smll.73348,pce_champion,25.24,p-i-n,True,False,False
ungated_baseline,2026-04,10.1002/smll.73351,pce_champion,23.1,p-i-n,True,False,False
ungated_baseline,2026-04,10.1002/smll.73353,pce_champion,26.1,n-i-p,True,False,False
ungated_baseline,2026-04,10.1002/smll.73353,active_area_cm2,0.09,n-i-p,True,False,False
ungated_baseline,2026-04,10.1002/smll.73404,pce_champion,23.69,p-i-n,True,False,False
ungated_baseline,2026-04,10.1002/smll.73436,pce_champion,26.47,p-i-n,True,False,False
ungated_baseline,2026-04,10.1002/smll.73439,pce_champion,18.4,unknown,True,False,False
ungated_baseline,2026-04,10.1002/smll.73482,pce_champion,22.56,unknown,True,False,False
ungated_baseline,2026-04,10.1002/smll.73517,pce_champion,25.39,p-i-n,True,False,False
ungated_baseline,2026-04,10.1002/smll.73539,pce_champion,25.37,p-i-n,True,False,False
ungated_baseline,2026-04,10.1002/smll.73566,pce_champion,11.55,n-i-p,True,False,False
ungated_baseline,2026-04,10.1002/smll.73568,pce_champion,21.7,n-i-p,True,False,False
ungated_baseline,2026-04,10.1002/smtd.70654,pce_champion,41.6,module,True,False,False
ungated_baseline,2026-04,10.1002/smtd.70654,active_area_cm2,3.9,module,True,False,False
ungated_baseline,2026-04,10.1002/solr.70323,pce_champion,22.17,unknown,True,False,False
ungated_baseline,2026-04,10.1002/solr.70342,pce_champion,25.79,n-i-p,True,False,False
ungated_baseline,2026-04,10.1002/solr.70344,pce_champion,22.45,n-i-p,True,False,False
ungated_baseline,2026-04,10.1002/solr.70351,pce_champion,23.75,unknown,True,False,False
ungated_baseline,2026-04,10.1002/solr.70353,pce_champion,23.3,module,True,False,False
ungated_baseline,2026-04,10.1002/solr.70353,active_area_cm2,11.2,module,True,False,False
ungated_baseline,2026-04,10.1002/solr.70354,pce_champion,13.84,unknown,True,False,False
ungated_baseline,2026-04,10.1002/solr.70358,pce_champion,17.61,n-i-p,True,False,False
ungated_baseline,2026-04,10.1007/s40820-026-02190-z,pce_champion,25.8,p-i-n,True,False,False
ungated_baseline,2026-04,10.1016/j.cej.2026.176242,pce_champion,7.78,unknown,True,False,False
ungated_baseline,2026-04,10.1016/j.rineng.2026.110377,pce_champion,12.53,unknown,True,False,False
ungated_baseline,2026-04,10.1021/acs.jpclett.6c00211,pce_champion,23.5,unknown,True,False,False
ungated_baseline,2026-04,10.1021/acs.jpclett.6c00211,t80_h,1000,unknown,True,False,False
ungated_baseline,2026-04,10.1021/acs.jpclett.6c00345,pce_champion,25.8,n-i-p,True,False,False
ungated_baseline,2026-04,10.1021/acs.jpclett.6c00826,pce_champion,26.13,p-i-n,True,False,False
ungated_baseline,2026-04,10.1021/acs.jpclett.6c00826,t80_h,460,p-i-n,True,False,False
ungated_baseline,2026-04,10.1021/acsaem.6c00280,pce_champion,17.45,p-i-n,True,False,False
ungated_baseline,2026-04,10.1021/acsaem.6c00491,pce_champion,25.06,n-i-p,True,False,False
ungated_baseline,2026-04,10.1021/acsami.5c26214,pce_champion,25.46,p-i-n,True,False,False
ungated_baseline,2026-04,10.1021/acsami.6c00645,pce_champion,14.51,unknown,True,False,False
ungated_baseline,2026-04,10.1021/acsami.6c00997,pce_champion,24.22,n-i-p,True,False,False
ungated_baseline,2026-04,10.1021/acsami.6c02006,pce_champion,22.83,p-i-n,True,False,False
ungated_baseline,2026-04,10.1021/acsami.6c02481,pce_champion,15.23,unknown,True,False,False
