work_key,doi,title,venue,venue_type,publication_date,type,lang,axis_primary,axis_secondary,lens,mechanism_centrality,first_author_institution,cited_by_count,oa_status,in_depth_tier
10.35848/1347-4065/ae76a0,10.35848/1347-4065/ae76a0,Light-trapping enhancement in perovskite solar cells using a cost-effective mold-replicated textured polymer substrate,Japanese Journal of Applied Physics,journal,2026-06-02,article,en,scale_up,,experimental,0.0303,Toyoda Gosei (japan),0,bronze,0
10.1080/01430750.2026.2677012,10.1080/01430750.2026.2677012,"Performance and economic analysis of hybrid modified solar still coupled with N-evacuated tube collectors, lead-free perovskite PV module and immersion rods using nanofluids: design optimisation",International Journal of Ambient Energy,journal,2026-06-02,article,en,scale_up,,scale_up,0.1212,Delhi Technological University,0,closed,1
10.1016/j.solener.2026.114743,10.1016/j.solener.2026.114743,Machine learning assisted development of lead-free Cs3Bi2I9 perovskite solar cells,Solar Energy,journal,2026-06-02,article,en,composition,,theory,0.1,Albany State University,0,closed,0
10.1016/j.poly.2026.118240,10.1016/j.poly.2026.118240,"Structural, optoelectronic and solar cell properties of quaternary chalcogenide halides Ba3GaSe4Br and Ba3InSe4Br for energy harvesting application",Polyhedron,journal,2026-06-02,article,en,composition,,experimental,0.0,Government Of Khyber Pakhtunkhwa,0,closed,0
10.34133/energymatadv.0536,10.34133/energymatadv.0536,Solvent Engineering for Ambient-Air Fabrication of Perovskite Solar Cells,Energy Material Advances,journal,2026-06-02,article,en,composition,,experimental,0.0,Beijing,0,diamond,0
10.1021/acs.jpcc.6c00585,10.1021/acs.jpcc.6c00585,"Bandgap-Tunable Organic–Inorganic Halide Perovskite Family ABI 3 (A = MA, FA, NH 4 ; B = Pb, Sn, Ge) under Hydrostatic Pressure",The Journal of Physical Chemistry C,journal,2026-06-02,article,en,composition,,theory,0.1167,Beijing Normal University,0,closed,0
10.1021/acsami.6c08388,10.1021/acsami.6c08388,Tuning Spacer Interaction via Br-Substitution Position for High-Efficiency and Stable 2D Ruddlesden–Popper Perovskite Solar Cells,ACS Applied Materials & Interfaces,journal,2026-06-02,article,en,stability,,experimental,0.0303,Northwestern Polytechnical University,0,closed,0
10.1021/acsami.6c06221,10.1021/acsami.6c06221,Novel Bilayer Strategy Developing Dual-Functional Spray-Pyrolyzed NiO x toward High-Performance Perovskite Solar Cells,ACS Applied Materials & Interfaces,journal,2026-06-02,article,en,stability,,experimental,0.0455,Of The People's Republic Of China,0,closed,0
10.1016/j.nanoen.2026.112084,10.1016/j.nanoen.2026.112084,Semitransparent agrivoltaics with tunable wide-bandgap perovskites printed under humid-air,Nano Energy,journal,2026-06-02,article,en,composition,,experimental,0.0,Wuhan University Of Technology,0,closed,0
10.26187/deakin.32538444,10.26187/deakin.32538444,Genetic algorithm: Design of perovskite solar cells with broadband light-absorption optimization,Deakin Research Online (Deakin University),repository,2026-06-02,article,en,composition,,experimental,0.0167,,0,green,0
10.1002/aenm.71123,10.1002/aenm.71123,Overcoming the Voltage Deficit in Hybrid‐Processed Wide‐Bandgap Perovskite Solar Cells,Advanced Energy Materials,journal,2026-06-02,article,en,defects,architecture,experimental,0.0682,Nanyang Technological University,0,closed,1
10.1021/acsami.6c08388.s001,10.1021/acsami.6c08388.s001,Tuning Spacer Interaction via Br-Substitution Position for High-Efficiency and Stable 2D Ruddlesden–Popper Perovskite Solar Cells,Figshare,repository,2026-06-02,article,en,stability,,experimental,0.0303,,0,green,0
10.1021/acs.jpcc.6c00585.s001,10.1021/acs.jpcc.6c00585.s001,"Bandgap-Tunable Organic–Inorganic Halide Perovskite Family ABI3 (A = MA, FA, NH4; B = Pb, Sn, Ge) under Hydrostatic Pressure",Figshare,repository,2026-06-02,article,en,composition,,theory,0.1167,,0,green,0
10.1021/acsami.6c06221.s001,10.1021/acsami.6c06221.s001,Novel Bilayer Strategy Developing Dual-Functional Spray-Pyrolyzed NiOx toward High-Performance Perovskite Solar Cells,Figshare,repository,2026-06-02,article,en,stability,,experimental,0.0909,,0,green,0
10.1016/j.solmat.2026.114481,10.1016/j.solmat.2026.114481,Design and numerical optimization of B′-Site Sb-alloyed Cs2AgBiBr6 double perovskites for tunable optoelectronic and photovoltaic performance,Solar Energy Materials and Solar Cells,journal,2026-06-03,article,en,composition,,experimental,0.0,National,1,closed,0
10.1002/aenm.71159,10.1002/aenm.71159,Mitigating Photothermal‐Induced Burn‐In in Perovskite Solar Cells via a Multidentate Phosphonic Acid Polymer Network,Advanced Energy Materials,journal,2026-06-03,article,en,interfaces,stability,scale_up,0.1,North University Of China,1,closed,1
10.1002/adfm.76273,10.1002/adfm.76273,Extremely Long Electron Lifetime in Spontaneously Passivated Polycrystalline Perovskite Layers via Illumination‐Assisted Trap Filling,Advanced Functional Materials,journal,2026-06-03,article,en,defects,,experimental,0.2045,National,1,hybrid,1
10.1002/smll.74043,10.1002/smll.74043,Efficient and Stable Wide‐Bandgap Perovskite Solar Cells Fabricated via Vacuum Flash,Small,journal,2026-06-03,article,en,architecture,,experimental,0.0484,Guilin University Of Technology,1,green,1
10.1016/j.nxener.2026.100694,10.1016/j.nxener.2026.100694,"A review on recent lead-based and lead-lean doped single- and double- perovskite solar cells for efficient, stable, and green photovoltaics",Next Energy,journal,2026-06-03,article,en,interfaces,,review,0.08,University Of Lucknow,0,gold,0
10.1038/s41598-026-54954-7,10.1038/s41598-026-54954-7,Optoelectronic performance of diphenylamine-helicene derivatives as hole transport materials in perovskite solar cells: a DFT/TD-DFT study,Scientific Reports,journal,2026-06-03,article,en,interfaces,,theory,0.08,University Of Tabriz,0,gold,0
10.1016/j.cej.2026.178001,10.1016/j.cej.2026.178001,Chemical–physical double locking via in situ cross-linking for stable and lead-safe perovskite solar cells,Chemical Engineering Journal,journal,2026-06-03,article,en,composition,,experimental,0.0,Ludong University,0,closed,0
10.1021/acs.nanolett.6c00804,10.1021/acs.nanolett.6c00804,Multisite Passivation and Surface Reconstruction of Perovskite for All-Air-Fabricated Perovskite Solar Cells,Nano Letters,journal,2026-06-03,article,en,defects,,experimental,0.25,Southwest University,0,closed,1
10.1016/j.jpowsour.2026.240542,10.1016/j.jpowsour.2026.240542,Perovskite solar cells through active layer engineering with metal sulfides,Journal of Power Sources,journal,2026-06-03,article,en,composition,,experimental,0.0,Anhui University,0,closed,0
10.3390/ma19112374,10.3390/ma19112374,Unravelling Recombination Processes in Bifacial Guanidinium-Incorporated Perovskite Solar Cells with SnO2 and TiO2 ETLs,Materials,journal,2026-06-03,article,en,defects,,experimental,0.1136,Adam Mickiewicz University In Poznań,0,gold,0
10.1016/j.jcis.2026.140871,10.1016/j.jcis.2026.140871,"Rational design of nanogel particle composition to control halide perovskite growth, structure and increase solar cell efficiency",Journal of Colloid and Interface Science,journal,2026-06-03,article,en,stability,,experimental,0.0455,King Abdulaziz University,0,hybrid,1
10.1021/acsami.6c04021,10.1021/acsami.6c04021,Vertical Interaction between Thiourea and Perovskite Surface Results in Obviously Enhanced Performance with PCE Surpassing 24% Efficiency,ACS Applied Materials & Interfaces,journal,2026-06-03,article,en,stability,,theory,0.0303,Southwest Petroleum University,0,closed,0
10.1021/acs.nanolett.6c00804.s001,10.1021/acs.nanolett.6c00804.s001,Multisite Passivation and Surface Reconstruction of Perovskite for All-Air-Fabricated Perovskite Solar Cells,Figshare,repository,2026-06-03,article,en,defects,,experimental,0.25,,0,green,0
10.1021/acsami.6c04021.s001,10.1021/acsami.6c04021.s001,Vertical Interaction between Thiourea and Perovskite Surface Results in Obviously Enhanced Performance with PCE Surpassing 24% Efficiency,Figshare,repository,2026-06-03,article,en,stability,,theory,0.0303,,0,green,0
10.1016/j.jics.2026.102740,10.1016/j.jics.2026.102740,"Hydrostatic pressure effects on K-based double perovskites: A DFT investigation of electronic, optical, and thermodynamic properties for energy applications",Journal of the Indian Chemical Society,journal,2026-06-04,article,en,composition,,theory,0.0,Prince Sattam Bin Abdulaziz University,2,closed,0
10.1038/s44160-026-01089-2,10.1038/s44160-026-01089-2,A self-assembled monolayer via rapid and scalable soak coating for perovskite solar cells,Nature Synthesis,journal,2026-06-04,article,en,interfaces,,experimental,0.12,City University Of Hong Kong,2,closed,0
10.1002/adma.73572,10.1002/adma.73572,Ultrasound‐Assisted Zwitterion Grafting on NiO x for Suppressing Self‐Assembled Monolayer Migration in Perovskite Solar Cells,Advanced Materials,journal,2026-06-04,article,en,interfaces,,experimental,0.1,Beijing Solar Energy Research Institute,1,green,0
10.1016/j.cej.2026.177834,10.1016/j.cej.2026.177834,Direct 3D printing of molten metal electrodes for perovskite solar cells,Chemical Engineering Journal,journal,2026-06-04,article,en,stability,,experimental,0.0909,University Of Rome Tor Vergata,0,hybrid,1
10.1016/j.mtener.2026.102329,10.1016/j.mtener.2026.102329,Flexible two-terminal monolithic perovskite/silicon tandem solar cells: A roadmap for lightweight high-efficiency photovoltaics,Materials Today Energy,journal,2026-06-04,article,en,architecture,,review,0.0968,,0,closed,0
10.1016/j.mtener.2026.102330,10.1016/j.mtener.2026.102330,In-situ growth of graphdiyne for targeted oxygen vacancy management on SnO2 in perovskite solar cells,Materials Today Energy,journal,2026-06-04,article,en,defects,,experimental,0.0909,Shandong University,0,closed,0
10.1021/acsaem.6c01363,10.1021/acsaem.6c01363,Strain Regulation through In Situ 1D/3D Heterojunction Construction with an Optimal Alkyl Chain Length for Efficient and Stable Perovskite Solar Cells,ACS Applied Energy Materials,journal,2026-06-04,article,en,composition,,experimental,0.05,Shanghai University Of Electric Power,0,closed,1
10.1002/ange.2412282,10.1002/ange.2412282,A Nonbenzenoid Nanographene Horse Saddle With Four Pentagon–Octagon Pairs,Angewandte Chemie,journal,2026-06-04,article,en,composition,,experimental,0.0167,Nantong University,0,hybrid,0
10.1016/j.ssc.2026.116486,10.1016/j.ssc.2026.116486,"Emerging frontiers in perovskite solar cells: Principles, performance, and pathways to commercialization",Solid State Communications,journal,2026-06-04,article,en,composition,,experimental,0.0,Dibrugarh University,0,closed,0
10.1021/acsami.6c05326,10.1021/acsami.6c05326,Polyaniline-Enabled Dual Passivation of SnO x Oxygen Vacancies and Perovskite Surface Defects,ACS Applied Materials & Interfaces,journal,2026-06-04,article,en,defects,,experimental,0.2955,Kasetsart University,0,hybrid,1
10.1002/advs.76010,10.1002/advs.76010,Sulfonated Bathocuproine Derivatives as Chemically Bonded Buried‐Interface Engineers for n–i–p Perovskite Solar Cells,Advanced Science,journal,2026-06-04,article,en,interfaces,,experimental,0.18,Korea University,0,gold,1
10.1021/acsami.6c06456,10.1021/acsami.6c06456,Opto-electro-thermal Multiphysical Mechanisms and Performance Degradation Mitigation in Perovskite/Silicon Tandem Solar Cells with Nonuniform Self-Assembled Monolayers,ACS Applied Materials & Interfaces,journal,2026-06-04,article,en,defects,interfaces,theory,0.1364,,0,closed,1
10.1016/j.synthmet.2026.118192,10.1016/j.synthmet.2026.118192,Nanocomposites of Spiro-OMeTAD:ZnPc as promising hole transport materials for perovskite solar cells,Synthetic Metals,journal,2026-06-04,article,en,interfaces,,experimental,0.08,Karaganda Buketov University,0,closed,0
10.1016/j.solmat.2026.114447,10.1016/j.solmat.2026.114447,"First-principles design and strain engineering of K3BA (B = O, S; A = Cl, Br, I) anti-perovskites toward high-performance solar cells",Solar Energy Materials and Solar Cells,journal,2026-06-04,article,en,composition,,theory,0.0,National,0,closed,0
10.1002/anie.2412282,10.1002/anie.2412282,A Nonbenzenoid Nanographene Horse Saddle With Four Pentagon–Octagon Pairs,Angewandte Chemie International Edition,journal,2026-06-04,article,en,composition,,experimental,0.0167,Nantong University,0,hybrid,1
10.1002/smll.74086,10.1002/smll.74086,Solid‐State Crystallization Regulation Enables High‐Performance Thermally Evaporated CsPbI 2 Br Perovskite Solar Cells,Small,journal,2026-06-04,article,en,defects,,experimental,0.1136,Nanjing Tech University,0,green,1
10.1002/adma.73535,10.1002/adma.73535,Decoupling Bulk Homogenization and Interfacial Reconstruction via a Triple‐Alkali‐Cation Interlayer for High‐Performance Perovskite Solar Cells,Advanced Materials,journal,2026-06-04,article,en,interfaces,,experimental,0.14,Beijing National Laboratory For Molecular Sciences,0,closed,1
10.1002/cssc.70757,10.1002/cssc.70757,Bidentate Hole‐Transporting Materials for Interface Passivation and High‐Efficiency Inverted Perovskite Solar Cells,ChemSusChem,journal,2026-06-04,article,en,defects,,experimental,0.1818,National Taipei University Of Technology,0,hybrid,0
10.1021/acsami.6c05326.s001,10.1021/acsami.6c05326.s001,Polyaniline-Enabled Dual Passivation of SnOx Oxygen Vacancies and Perovskite Surface Defects,Figshare,repository,2026-06-04,article,en,defects,,experimental,0.2955,,0,green,0
10.1021/acsami.6c06456.s001,10.1021/acsami.6c06456.s001,Opto-electro-thermal Multiphysical Mechanisms and Performance Degradation Mitigation in Perovskite/Silicon Tandem Solar Cells with Nonuniform Self-Assembled Monolayers,Figshare,repository,2026-06-04,article,en,defects,interfaces,theory,0.1364,,0,green,0
10.1007/s40843-026-4136-y,10.1007/s40843-026-4136-y,Engineering hydrogen-bond networks in self-assembled molecules boosts all-perovskite tandem solar cell efficiency,Science China Materials,journal,2026-06-04,article,en,architecture,,experimental,0.1935,Wuhan National Laboratory For Optoelectronics,0,closed,0
10.1126/sciadv.aef6596,10.1126/sciadv.aef6596,Reactive reconstruction and embedded passivation of heterointerfaces for intrinsically stable perovskite photovoltaics,Science Advances,journal,2026-06-05,article,en,stability,defects,experimental,0.1515,Tianjin University Of Technology,2,gold,1
10.1142/s2737416526500936,10.1142/s2737416526500936,"First Principle Investigation of CuCdX 3 (X = F, Cl, Br) Halide Perovskites: Structural Stability and Optoelectronic Potential for Energy Applications",Journal of Computational Biophysics and Chemistry,journal,2026-06-05,article,en,composition,,theory,0.0,Kohat University Of Science And Technology,1,closed,0
